Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
SSRM,2880754000,NASDAQ,203871000,74866000,29813000,93884000,-25793000,58488000,67563000,127435000,57060000,15271750,15718744,23238574,21407643,31436775,34423522,29913803,39068616,31598956,27122390,30627035,28859887,34392247,35720466,43192653,49209784,69709699,44775482,37804719,57431030,38412331,24481983,30786471,34517882
LSXMK,8237999000,NASDAQ,218680000,253000000,15000000,562000000,391000000,622000000,240000000,-231000000,328000000,15385097,32030428,33794861,30767597,22647508,23904538,21815221,38445112,21528133,11885310,15096682,22014599,14355198,18069865,17934698,16775861,23553119,25256026,12982640,24077369,21842893,14161951,17222040,18540274
QGEN,8561389000,NYSE,228182000,80786000,85035000,88844000,82394000,96661000,155312000,129186000,133139000,15393623,24524548,32608162,21456935,24321744,20139690,16008597,16617008,13249908,12161366,13363486,22345304,33746534,19940184,16222731,22154724,19507583,17585657,14324111,19520188,13046678,16229664,12562572,24335004
SCI,8256403000,NYSE,150857000,132188000,144763000,92305000,120850000,132670000,219513000,206500000,209855000,15456254,20782417,20574845,20412252,20222875,23273081,15478038,22556527,19659951,17014491,17959732,23863640,22910161,23171366,26413690,17093962,19386791,21201012,18664646,21607026,18228784,18973667,17501084,17730994
G,6395086000,NYSE,181318000,116252000,106101000,89712000,95843000,71670000,96179000,73085000,102386000,15549516,22879243,29090097,20679753,32470688,43834289,13638427,20928264,15924931,12490344,19460211,21936088,17279738,19710570,16154063,14940741,23616091,32529491,18544459,22099630,19944137,17426502,17378514,13804340
GDDY,11103147000,NYSE,146812000,82900000,47300000,93600000,99800000,90400000,68400000,87200000,97500000,15573452,64896657,33108747,20657616,30547597,36932914,15631783,23786099,18626465,18296533,16215753,22211207,15741264,20485529,19044350,15547955,23681333,43120948,30735816,38005317,39819919,31016475,46236954,36947577
ARES,32014186000,NYSE,181355000,332255000,207316000,117493000,-35546000,39731000,45863000,124089000,84726000,15669992,20516584,20884038,14466718,27186093,22161873,16763892,28027421,19740214,17637229,26949758,33262931,26941960,23919028,18621325,15799480,25295419,16925437,16158701,20172871,17945135,14302555,13726746,12680729
BSY,15450320000,NASDAQ,283365000,48685000,45490000,25722000,36997000,55673000,56388000,38581000,-48022000,15865458,18549292,21771434,13446136,22426772,25889412,10876585,19320178,13264703,13750652,16732573,21038281,15603228,19863832,15505309,11529460,21769777,32325537,21443704,23388425,14454876,22488635,19926384,20354567
GFS,30756254000,NASDAQ,552673000,240000000,254000000,668000000,337000000,264000000,179000000,43000000,5000000,15877145,26021249,35208375,32946147,28507337,37246525,22434800,27892466,41862141,28336901,60104195,44874917,33081428,37545934,59655470,47921840,42375507,49177884,39314912,65122679,54640059,44382445,40856790,60623189
IBKR,33844158000,NASDAQ,90820000,125000000,148000000,136000000,99000000,72000000,73000000,67000000,42000000,16005968,18482320,17758003,24472010,16018022,18499262,18724706,32242484,21744213,23790352,18414271,22351188,28386576,27306741,23211168,17288359,16837724,21179384,15268038,22956651,14411174,21220417,16820150,16025946
FR,5769960000,NYSE,132254000,54636000,55967000,81997000,123888000,116991000,36258000,114417000,42446000,16159767,17558362,16785234,22556759,17412260,15595101,13953242,17890025,17943780,18760811,18529594,17905917,32119035,30340806,17693063,20622614,19576447,24946457,15305562,17410419,14292687,27807353,26775805,14130281
LITE,2636442000,NASDAQ,67000000,-60200000,-39300000,-31700000,-400000,34700000,26000000,56700000,81500000,16403597,25573573,41339057,28916710,52902677,32191064,20535412,21901560,22838523,13326289,20735239,32008655,15107181,16846854,19498707,10911764,18689957,26062456,13957962,25644169,23124613,16512488,20148254,16268502
BMRN,15541373000,NASDAQ,188175000,56040000,50852000,-249000,-6652000,27664000,120798000,-57898000,-36494000,16430697,25698620,25463938,25673309,28921000,21025712,22084236,36816927,24791749,33924187,27503905,33587717,30424046,20788349,24564970,16864353,29522226,24577528,23792880,27524971,26417122,28365591,23646465,35866031
UWMC,15765003000,NYSE,93115000,7558000,-11941000,-277000,11696000,8366000,21930000,16950000,25246000,16512696,20707068,24078176,22621781,21082168,30729277,24943580,28994682,15653402,17537041,28283344,28359758,19905299,27861663,31095206,29844158,33028280,49053492,37553910,67371219,65994470,43245101,67555334,97495822
OLN,5936471000,NYSE,125826000,144700000,154000000,196600000,315200000,422100000,393000000,306600000,390700000,16681321,41992349,29153075,31184895,27844196,30367729,27570386,35530219,24208056,28157105,23984520,33177952,36523763,39765897,27384411,30130435,48831785,40068824,39976929,43460339,35667176,42392760,34432269,28616362
NYT,6787201000,NYSE,163558000,46574000,22321000,70786000,36617000,61777000,4725000,69889000,54656000,17198601,19223142,33201345,16458518,18386537,26893615,12970452,24703540,24831297,15335160,19943669,29237329,30546778,23222214,42901527,20405349,34906331,35737627,18879716,33475638,28458065,30779689,20419941,28267929
BAH,16419688000,NYSE,131043000,161388000,-68422000,30997000,170932000,138284000,90873000,128931000,154834000,17237435,13370493,18140460,15483916,19385893,21587015,16563246,23311059,18035900,30680972,15172384,26038748,21146408,16629807,16387471,21561530,21791163,24209135,17293265,27081386,25173343,21195221,13724291,16236287
HIW,2019006000,NYSE,105676000,42919000,44455000,28172000,38872000,51133000,40881000,125544000,72726000,17643378,41962389,20944933,20857531,24107547,25709705,23132503,34208959,16050721,15390921,16831731,14390944,25557771,23282561,18947652,14711953,18598622,14629262,10662859,14938737,21258801,17139178,24880635,13004315
SRC,4716216000,NYSE,141331000,54181000,96173000,70080000,76640000,82740000,56056000,44369000,40878000,18028512,23277315,16925823,12947596,13272307,13784727,12658170,21194911,20379034,12987383,16949601,13271107,16169383,22639828,14950990,18261403,19257995,19041617,14295355,20949177,20232186,17245336,22591926,12055047
DKS,9251364000,NYSE,61452000,244331000,304649000,235621000,228456000,318502000,260559000,346093000,316513000,18241258,33512728,58789365,18850759,25588464,41441595,23222001,45942308,16984029,21841822,32706647,42176335,29683070,36969062,35795143,28775395,39955028,94732966,28181538,42160607,25915823,45263290,52804197,50573302
WBS,6952723000,NYSE,173255000,234968000,221004000,244751000,233968000,182311000,-16747000,111038000,95713000,18508332,25525895,17916056,24083364,24782503,31842061,26178486,51717418,16418690,19399263,25695028,14987709,22293162,23067192,15659929,18877884,24576403,24589228,24369921,33160429,34212402,41295471,16494517,9502794
NEWR,6082924000,NYSE,71021000,-37431000,-57227000,-26005000,-46775000,-50239000,-55513000,-62706000,-53769000,18545496,28312747,43438830,24040926,13897002,26582619,9318047,13270295,15314730,8282632,10070211,13085413,8075223,11350396,15466658,15174090,19935145,33201464,16285516,16411852,30263310,20063741,16763224,24918864
ALGM,5678940000,NASDAQ,192376000,60850000,61977000,64519000,50614000,10247000,25616000,32936000,33186000,18607637,27895794,32283184,30899478,26799529,36123738,33035821,34368515,33945791,27762036,34085446,19878342,13790272,12757645,8378779,9158587,14000540,14909287,10278499,10620140,9739130,17946093,18658722,17816228
CROX,5205861000,NASDAQ,61644000,212412000,149543000,137735000,169349000,160315000,72760000,154853000,153489000,18751657,26522562,37211089,44098719,39790280,35448624,36694495,34002449,35558459,27567647,28027987,48443793,33339155,29472426,39510033,34713266,32517710,45516225,26626644,38618390,38103147,45667871,41739471,22461789
ORI,7733751000,NYSE,284643000,155500000,199800000,512100000,-91700000,-40100000,306300000,627000000,88700000,18783313,27627766,31225745,50225558,37566576,27193022,27243044,43732880,26824590,30936492,28868105,27458113,47042559,41765593,33716951,31752736,40355547,42535227,50708749,52018462,35432312,34102474,30407705,26419776
GTLB,7068243000,NASDAQ,104100000,-50080000,-52469000,-38733000,-48455000,-59024000,-26099000,-45785000,-41227000,19001492,53334835,25714044,31330934,91171131,53724777,39012835,94616042,44855138,30980187,57051449,35037013,28853785,50510229,33217464,31574545,48584867,34960573,28305424,51035194,14822001,22560663,25821888,9874736
GLPI,11989516000,NASDAQ,262640000,155630000,183351000,194117000,219954000,151314000,119268000,119588000,149059000,19014248,81985806,25035971,21000600,23766780,30316725,14157723,27503275,21407595,21424521,25095417,29752246,34367070,37379930,49568170,29230923,31417022,32988630,31641131,29053519,23262593,27280899,30586892,16418530
CAVA,None,NYSE,0,6539000,-2141000,-18846000,-11893000,-8230000,-20018000,-20519000,,19407939,34333761,37875916,38882461,,,,,,,,,,,,,,,,,,,,
NVT,8403135000,NYSE,165775000,112900000,93800000,158700000,93400000,79900000,67800000,67000000,74300000,19583820,32410226,26448150,28773318,22542379,20326829,22253455,23836282,26120134,16004614,19783291,18180398,21891635,15448781,13233058,13370759,17498471,18265422,18541588,22215370,14309919,16168744,20415650,15851071
BEPC,4114031000,NYSE,179652000,291000000,-920000000,953000000,480000000,1046000000,-882000000,130000000,214000000,19589322,19208555,11428188,9672296,13126051,9682244,8773350,19332983,12606540,12747295,17422034,12339271,18043481,12283325,11444309,10170984,15810868,14190682,13627608,17211072,16371367,18697928,18301057,12458969
TPX,6908660000,NYSE,172157000,92400000,85300000,101700000,132700000,90600000,130700000,175800000,177400000,19653248,28767033,43227631,34562973,34572674,54205872,33345270,42302334,40154568,40062168,33228632,43833076,40392487,47924918,35942345,41697137,61758853,56499510,70146612,76101160,71890610,47002840,50006299,31202393
DT,13811025000,NYSE,293290000,38188000,80293000,15026000,10526000,2114000,929000,14587000,23641000,19851441,47150426,64350572,47736090,64698229,77608136,37106396,47639229,85792099,37976513,36009638,50733877,45389304,100334003,44018375,43782242,58465591,101804368,52107690,60209704,71265148,59470974,45661933,46311222
AGR,11885473000,NYSE,386771000,85000000,245000000,147000000,105000000,184000000,445000000,164000000,111000000,19925133,15466341,16953024,13578293,12443929,13572497,11435069,13542057,11940797,13640655,10101053,11146359,15354537,19981739,10948150,12682332,17880834,17712747,17855435,16215385,10184528,10939681,15594451,8560385
ST,5449086000,NYSE,152422000,49111000,86417000,113150000,140253000,34841000,22441000,111972000,84959000,19971200,64246821,23681312,25387040,17776768,22117843,22055875,18671888,17656855,23643730,30388952,24022664,35641445,35029101,25612148,29019439,18800840,21738015,36704542,52417763,23390911,23140493,17551095,15141547
BURL,7802196000,NYSE,64684000,30892000,32748000,185200000,16783000,11966000,16174000,121636000,13619000,20006589,23750605,33080738,23015989,28039736,27608217,16957327,26276077,16089595,17113549,20223989,36595250,30206290,23437479,29090501,21162629,19396307,29691590,16320598,25418037,12516877,20385916,13372926,17905431
HRB,6343444000,NYSE,146196000,302271000,643429000,-223579000,-168421000,222703000,673177000,-190605000,-151601000,20017635,31260829,34828016,20794512,35791451,57447576,23810089,35578010,28089470,33383808,31914759,38074281,35541134,36929498,49550363,31354492,41203104,76785050,37963303,55546378,51044907,46349831,39150939,39342285
DRVN,1884735000,NASDAQ,167532000,37749000,29749000,27398000,38391000,-57044000,34443000,-38757000,33124000,20066989,31950770,61710054,8554465,10505845,16672159,8084361,9384411,9545931,11862084,9930487,10939199,17373716,17755163,9526180,9066550,8499989,9391310,8599143,9799661,10210447,10924742,10816644,7588896
WSC,8274971000,NASDAQ,197305000,87729000,210884000,86400000,128593000,73376000,51171000,74223000,61103000,20176745,34598752,47657103,26489250,39577717,36381594,59186745,53831747,33607001,26056072,31405227,37775561,40509034,36397927,43607355,33746960,76437812,56324289,46607224,38622248,31014618,32185930,35227156,50203971
RARE,2391294000,NASDAQ,71489000,-159828000,-163972000,-151833000,-245106000,-158162000,-152320000,-122458000,-72998000,20205143,14028231,13339793,8781286,13182704,16029896,12810296,12716469,10191673,13765493,16304265,17013614,17531480,12532747,16069690,16769024,11547163,13991609,9708943,8672156,8577427,8487763,10109769,7752155
SPOT,29894447000,NYSE,194676000,-329550414,-225000000,-270000000,-166000000,-125000000,131000000,-39000000,2000000,20270531,28197154,38403123,58876890,32761189,31360430,31501745,34723554,42876750,47397039,34780696,35445721,54265995,28042012,26536009,42495167,47344277,52678942,53728123,43432068,65020353,39909240,26387236,30335348
HOG,4220856000,NYSE,141687000,178039000,304090000,41871000,261186000,215849000,222502000,21567000,162973000,20816194,23860761,25054610,38566379,34603502,39760964,37554756,52707826,26754143,26817655,26070265,30794659,36082258,39947299,23610039,25476260,35165755,45522810,35469818,42714471,49477812,34857766,57470697,29578472
SKX,7548900000,NYSE,134368000,152759000,160443000,75515000,85886000,90404000,121223000,402422000,103139000,21083270,39261130,37756985,40536259,38673841,41111560,39164064,34214359,38069059,35737269,25818454,33819249,46322449,31878936,25282304,34239513,25833432,25612004,28686024,42256936,31159718,27160376,24799040,26370979
CIEN,6227105000,NYSE,147842000,29733000,57654000,76241000,57645000,10512000,38922000,45823000,103499000,21145526,27289540,38922260,39420953,57129745,33981448,28177843,49923703,28487548,24864950,50174660,36889374,31698442,49666835,27200197,21557201,42032319,30587374,21134465,42647223,32224901,35868958,41121019,22545599
OGE,6789730000,NYSE,200287000,88400000,38300000,50300000,262800000,73100000,279500000,319200000,252500000,21177275,26598711,27838253,21855355,23751784,21630760,21820045,28659210,22743142,19594802,23240592,25215019,25904850,23368586,22302834,22375029,28728768,25549482,24833051,32009681,24215096,25370228,26068365,16937091
KD,3373868000,NYSE,228892000,-141000000,-737000000,-106000000,-281000000,-250000000,-229000000,-731000000,-692000000,21210903,36595179,54508696,23478474,33204191,49669072,22060105,33862123,37998044,26093249,38780682,55620433,47657426,60569274,70697735,37946191,79568905,58261964,29733226,53107192,31898613,41047676,59404699,146284090
BKI,11876213000,NYSE,156761000,55300000,141800000,17600000,30000000,40300000,364600000,60700000,53400000,21296864,93435186,43568605,17654270,23707975,22382179,35581435,23998397,18100056,12893128,21151556,18110528,18087493,13018068,11704427,19867494,56425525,32352048,33862531,27540708,12541665,20077211,20728636,14198166
BLDR,13927871000,NYSE,125037000,404619000,333786000,384513000,738007000,987209000,639640000,442456000,613145000,21405721,30844424,36727406,26579794,54772642,61974614,39752682,50835792,31092011,29347830,44526636,40070817,41752894,52211939,44970985,48457770,66539740,62909539,52290494,59774617,41193859,57321483,66457398,51211025
FTRE,2491728000,NASDAQ,88800000,28300000,-11600000,66400000,,,,,,21706807,34480044,29449404,,,,,,,,,,,,,,,,,,,,,
YETI,3546655000,NYSE,86736000,38071000,10564000,-27738000,45520000,46252000,25659000,72881000,52967000,21712016,23475429,35877972,24576864,24905192,27029821,14962643,23918239,31344221,23881679,21898818,32873749,28013746,30576795,33295554,21179858,25254451,43354964,26157785,28205357,25924855,27378505,20871213,19152621
REXR,9451158000,NYSE,206442000,54193000,60506000,43277000,39280000,38611000,46416000,37227000,38013000,21717413,27334712,22639166,34421381,44244126,37466512,31935572,30316009,29318902,21696437,30687303,39449380,26710152,29056277,19666128,26759471,42641467,34346945,24587733,30099886,20984295,18482982,30114863,20569232
TRIP,2140194000,NASDAQ,125188000,24000000,-73000000,-2000000,25000000,31000000,-34000000,-29000000,1000000,21992156,67589550,54425286,45378653,57586212,79337293,34371125,50712243,61814273,33945042,44642794,65901108,38335821,34545618,48397042,34483473,54648681,56021288,30330398,52333999,51516932,53388869,57000823,75962911
FNF,10699161000,NYSE,272174000,219000000,-59000000,68000000,289000000,537000000,400000000,533000000,732000000,22089018,90302653,23676051,23072906,28992921,30068806,21410682,53321622,22144566,28453382,32325343,29409921,31929310,42724325,31382856,25215040,38466842,43918863,52728041,45535755,46773599,45958028,39301350,32352997
COLB,4142220000,NASDAQ,208571000,133377000,-14038000,82964000,84040000,78591000,91157000,42911000,53017000,22097653,31432370,30809917,44589615,36066183,53615266,39725456,85998803,58210699,26307843,23902930,15917807,24320041,17995945,13634072,18053349,19866520,16755764,18445484,19674385,15643149,17449309,17734878,12793125
JEF,6767365000,NYSE,210428000,57719000,12395000,135635000,142217000,195459000,115762000,328944000,320883000,22464311,34505414,23969341,23838008,24172220,21233531,22202583,55185695,15856057,34179899,19041406,22762156,27939164,34626859,19650483,28336543,32973188,29726819,31519604,51019569,27649550,45471122,25774312,31412253
XPO,8296279000,NYSE,115967000,33000000,14000000,-94000000,131000000,141000000,488000000,122000000,-57000000,22521876,29256960,36232147,44797143,36616021,41967110,54983176,37286689,40733424,28025919,25372531,39489875,32092219,32571254,33085788,23054747,31011329,35169107,40842231,37460934,32825903,27903926,29417206,31724835
TNDM,1269666000,NASDAQ,65078000,-35775000,-123873000,-15852000,-48970000,-15056000,-14715000,10808000,5794000,22532316,29449139,31957367,28189407,26909386,28941214,18782287,37947097,19722748,20188342,19413992,33889318,17140108,32767649,24910435,15080317,20312253,24791746,9400121,10151846,12585262,14978665,16080566,11008488
GMED,7184692000,NYSE,117350000,57712000,49129000,50065000,47431000,54590000,38084000,15106000,47211000,22609831,36407872,56949919,14942244,16556667,32934224,23790744,34434539,46918065,9508678,10065448,16319411,9693999,13321392,13964301,11103825,14896780,17578228,22864914,13091594,10738323,10857764,11323136,11894444
NVCR,1580049000,NASDAQ,106616000,-57418000,-53061000,-37303000,-26576000,-24008000,-4647000,-26458000,-13124000,22661541,31529829,57077101,26358024,51053056,16445629,10481596,16911720,11633683,36257251,12437534,9811527,11121353,9372566,10156969,9501847,18754801,13754883,10311163,13058719,12897796,18407153,13167323,15124420
ELS,12826440000,NYSE,186276000,66049000,86459000,87239000,70510000,64590000,87050000,79076000,74093000,22937673,24342365,24979927,63363411,20758629,14149560,17393260,20736297,13075434,16309901,17289043,15131268,27855219,20565846,15463312,21336965,22639756,21421499,17503997,20795025,15518734,19158988,16082828,12846102
NFE,6915696000,NASDAQ,205031000,119248000,150206000,64127000,61848000,-169765000,238269000,150857000,-9806000,22962271,28439727,30856462,21834783,32048326,32180155,19149044,37573587,32230588,35382984,35700413,34962910,18265357,23811525,27639703,14905065,28516332,24274311,34681771,32429803,11296609,14162885,21184471,15632799
GNTX,7082448000,NASDAQ,233436000,109155403,97578261,86168000,72656000,72404403,87528626,84179000,76661000,23043383,26277905,34328138,22138865,26012014,23115362,18245993,30575499,24338928,26524301,19289025,19534698,23424194,21081134,22696134,24500078,26360362,20619787,22864590,29585317,22871770,23700470,26427034,22922438
MCW,1759392000,NYSE,312503000,27132000,21136000,17756000,23997000,35659000,35488000,36305000,27366000,23048366,27623931,51105881,22174248,29409566,27756632,26177338,28972241,27867772,21117155,20439888,36034315,38415429,69427889,33313889,20678607,24766077,30750095,13838086,21371868,16181268,17700468,30676710,17902607
BILL,11804483000,NYSE,106606000,-15871000,-31138000,-95076000,-81640000,-84942000,-86720000,-80440000,-74259000,23051256,28888206,45414512,25946012,34851016,48096856,32197280,65614919,75846514,39399662,32749565,52425394,33881712,42812278,51068035,26384626,39268260,79868414,28760267,43567034,55577529,52294814,38272914,36881882
H,10890259000,NYSE,45917100,68000000,58000000,294000000,28000000,206000000,-73000000,-29000000,120000000,23127257,13274403,17500258,10424328,13206174,21522887,13187305,22273792,19007914,16744833,15400998,15770389,13626355,21000545,15566940,10835990,16591139,24601068,18046585,20777202,23852384,18656560,20033470,16757784
LNG,42238960000,NYSE MKT,240623000,1369000000,5434000000,3937000000,-2385000000,741000000,-865000000,-1323000000,-1084000000,23536598,27592491,30550534,24381948,36351384,36910476,23741584,45358683,35471716,44133390,35740878,48362680,51632886,71196639,55090153,43952556,52940290,45555404,41489333,63326977,44711538,36078117,34483815,33386164
DOCS,4205779000,NYSE,125514000,28406000,30668000,33468000,26299000,22383000,36726000,55647000,36088000,23894838,53261142,64219185,24442009,59243960,36369681,22265160,33476033,48088151,24202589,27771190,65436761,38403002,33320587,49870191,30646768,45680799,76489033,24087113,56757008,54058798,35878582,57405722,73277377
SLM,3004616000,NASDAQ,226081000,265065000,118518000,-77043000,75172000,342073000,128812000,306265000,72840000,23943498,42065886,28603619,45043174,47866190,57359323,50167765,76704750,57189660,24050336,30611562,29026693,46183770,51111866,43887006,53132285,54600757,69828399,45589046,66577897,56150914,49232114,50702832,41838667
BJ,9242218000,NYSE,133732000,131325000,116077000,129781000,129942000,141007000,112450000,107568000,126517000,24060970,33487062,45619767,37635354,51484321,56126718,21087660,38545831,21369456,29801629,33163176,39527736,36910934,41292156,51987165,28978818,54278549,53145853,33847151,44698385,24292849,26840561,24368771,34716071
CUBE,8182630000,NYSE,224809000,97879000,97566000,81357000,112888000,58358000,38155000,39232000,90569000,24149736,31715814,38586058,26535613,32630236,27069009,40622208,43196013,48121137,40539197,88193983,27719618,31186323,26977112,27552550,21330055,37487158,41081311,26414222,35634800,28744210,39577068,47894789,35700293
SNV,3868584000,NYSE,146167000,174110000,202159000,205770000,203044000,178052000,171037000,200402000,186773000,24542089,28925859,22545543,32684394,29674437,38630628,31405890,63253648,19001974,23483988,26729691,19115700,28853943,18270082,15820826,20941950,22586037,18786398,19750413,25114509,19115701,23751639,19486297,14701875
NNN,6451877000,NYSE,182411000,98704000,90167000,90662000,88421000,74171000,81372000,77570000,82933000,24585149,28646634,34139482,32763107,23947674,20769193,18568691,22569539,18093093,20324058,18131264,23169716,25607886,21632622,21752929,23005955,22880935,20687880,18646738,20961204,20939977,22280636,19613856,18601053
CUZ,2783994000,NYSE,151774000,22621000,22196000,24118000,80639000,34052000,27984000,167305000,54018000,24601016,32898695,34182574,26240822,30324285,33463827,34089468,56926409,22869289,23406235,28102133,24829819,30404937,23265307,18026019,19243610,20186328,14023298,15733309,18895955,22152056,16037497,17548935,13789016
AYX,2527312000,NYSE,63165000,-120000000,-89000000,-31653000,-74513000,-107000000,-105000000,-37546000,-58039000,24942522,56257842,62072567,27482822,39305188,49009276,27951833,26352499,30451067,17028268,20421117,23709511,16172170,14012093,21842799,11236528,17541788,18783197,13102299,21833677,22022490,15810485,16460299,19288245
OLPX,1047517000,NASDAQ,654698000,6156000,20964000,33633000,60763000,87715000,61961000,69311000,56591000,25027005,41766363,70515443,32756490,37050982,50603162,31352392,87535869,56013348,41104632,54964524,77515222,126939680,57815683,48651836,30070270,42988933,67473681,32902769,63461310,44464650,46176736,43003128,40999696
DINO,10263328000,NYSE,181039000,507661000,353266000,587027000,954405000,1221262000,159974000,-39530000,280787000,25265688,46548437,50988701,33512612,46364303,66654188,44891841,66069284,40567489,40437582,51463063,52029193,38826067,41207298,35502071,37211137,61548473,49690302,33874818,61309983,48431939,41259021,32848267,38430974
OHI,8419178000,NYSE,244872000,59856000,35942000,45579000,102274000,89467000,189607000,33291000,138947000,25597652,40707894,28722863,34472129,47862822,43246589,35085270,49433204,47415353,48846843,38998972,45305562,42928320,45812229,39168836,35786289,47200669,65966840,68481886,49259490,69306247,56792620,64029701,88669623
CWEN,4276465000,NYSE,82386000,38000000,0,12000000,32000000,570000000,-32000000,-8000000,21000000,26025592,24401246,21705142,17527293,29050539,16176504,14982664,22128068,12534090,11726600,11661164,10525600,13249323,12577081,17588770,10960902,14453870,16989504,18791324,14378862,9482886,10647274,11790520,14717260
CHK,11828691000,NASDAQ,132356000,391000000,1389000000,3580000000,883000000,1237000000,-764000000,1434000000,-345000000,26127135,27139108,62173312,23538104,23530474,33789748,24229629,34284580,34486024,32473862,34101734,44367760,39508425,41626115,57736166,36609819,64632614,49429342,32671745,46337197,33069633,32329789,21015804,28472217
AZEK,4052137000,NYSE,149360000,34875000,16273000,-25836000,-4776000,27476000,35818000,16707000,38593000,26180049,31593235,42229968,24913435,35265774,43918692,25953560,29553162,48155099,35788346,41140702,41128913,42046908,35541582,43788976,30909080,50768325,53333117,42299972,46308930,43515956,37773581,23744897,28331956
PSTG,10556591000,NYSE,311956000,-7115000,-67401000,74471000,-787000,10922000,-11535000,14943000,-28731000,26238051,71075009,77731415,64219542,114305886,98222973,87379355,156038127,95786067,87596215,83643398,82239226,65703947,92140534,61520744,51711870,101688387,84740207,66085147,109865727,49720523,84523661,79589789,93276252
GTES,2936636000,NYSE,264086000,64900000,26400000,84900000,51900000,53100000,30900000,62700000,70200000,26336585,32777294,46964308,17913055,23861409,64645006,9316906,17904338,20148210,9026874,12444936,13386391,24048469,16434921,11180887,11967772,17484562,18917382,21109670,29298420,15002538,9797563,14816656,15843465
AAP,3050826000,NYSE,59470000,85362000,42651000,106696000,110982000,144402000,139791000,81669000,169813000,26461917,46925464,72038701,42510512,81128639,43233181,21055768,41002842,24776350,18194287,20396691,28359509,15499084,16959157,17809963,13667326,16756840,20853243,15367205,21327315,19719784,12940759,14600464,13488493
NVST,3974370000,NYSE,163824000,51900000,43800000,73500000,47600000,47100000,74900000,85800000,92900000,26782944,33687222,61568662,30908979,48767547,52692156,30353343,40630806,45434281,33655951,35529192,37058296,33960165,42871134,40260289,32787681,36668239,38239863,34967207,51393242,35057762,29807186,27613042,26884570
USFD,9271208000,NYSE,246903000,182000000,82000000,93000000,109000000,70000000,-7000000,69000000,64000000,26857038,39765700,47705005,26657461,32945526,60578529,21097959,89024217,30587012,25212374,24953263,37030818,26788289,35096857,33207013,20409344,36818549,42966972,41059771,46778262,42869538,33443722,55800418,44661585
LSCC,10197181000,NASDAQ,137837000,50644000,55923000,51913000,46359000,44532000,36078000,28532000,26739000,27185538,27042945,38145513,33558700,41960160,69064212,30708351,37561388,40716579,22689337,24898732,43754687,27584681,30306343,28725206,27713209,49569795,39823074,30345894,24866253,26303227,27514021,20563495,23125370
WPC,11449319000,NYSE,213926000,144620000,294380000,209538000,104928000,127678000,156995000,99562000,138547000,27242337,38631136,21500284,21588941,24205457,20335906,22199051,23364842,17622887,14093042,24568499,21470769,22296446,23425454,21633011,15213837,29774619,22464105,18900743,20897629,18025469,17248735,18541705,15614988
CPRI,5992824000,NYSE,116140000,48000000,-34000000,225000000,224000000,201000000,81000000,322000000,200000000,27542111,41517930,121539030,39600688,57238280,59264648,36476791,69723669,70846579,27135931,38774444,41933543,34177679,44597309,40271806,40256316,62672135,59555777,34600300,75891133,48287551,34470829,30451533,44572535
EXEL,6797433000,NASDAQ,318381000,81178000,40028000,-30173000,73210000,70672000,68573000,95166000,38204000,27687185,44621414,56684077,39364234,62389947,52641062,48103686,89420717,53529639,60245586,44595412,39728261,60048654,43887253,50054533,41218939,59675517,78014242,34371054,44718599,48280443,44831640,41496500,45432510
LNC,3969529000,NYSE,169638000,511000000,-881000000,37000000,-2574000000,840000000,1482000000,220000000,318000000,28293995,90961478,47514870,47025579,56980196,81530194,65072232,98610138,71365511,58714222,70826081,66211629,33770848,38077845,42275010,28003042,35282653,38081270,20552616,37855252,36853405,28574111,28784229,36105448
CNM,7230892000,NYSE,172926000,110000000,86000000,54000000,111000000,115000000,86000000,28000000,64000000,28583749,51476911,17752644,15907516,39069908,17308043,26102822,23998845,11754310,12251161,18701339,14817747,15674177,25181583,6394017,7075208,12523462,11242129,9478828,19044171,14609943,45108800,10613092,5590007
AMH,14042451000,NYSE,361366000,115414000,137699000,103791000,61665000,74555000,70014000,61323000,48501000,29171560,38146870,42709135,47592682,53249197,46282780,39478868,67278024,39681831,34843566,41029559,50128151,49245080,51559979,35537214,41699980,57111785,82385630,58529700,59802689,39713548,60806114,31441907,36483671
UGI,4382301000,NYSE,209479000,-789000000,110000000,-954000000,244000000,-7000000,933000000,-97000000,525000000,29276088,50192268,76588396,49426578,43315347,52232704,23051080,31658169,22795615,21329190,24511315,33277874,28697858,23744974,20955029,26244492,26058931,33491632,35661882,61453366,34012982,23935398,25252412,24388836
AM,6000772000,NYSE,479678000,87012000,86507000,82793000,84014000,79395000,80040000,78626000,89327000,29670560,50632494,39892550,42120991,47518063,59494418,47203904,58986781,63346946,59035612,61451927,55827254,60375573,78949553,57684539,82645677,87915137,71545786,67373045,91968931,77084542,72562677,77481072,48733754
