Ticker,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
RSG,14625684,19903904,24192794,20668152,21742511,27019044,20726466,33687119,31150382,32674145,20420835,29674435,27101382,24577364,22141320,17594680,25308766,32743694,23010280,28443080,33628019,24727612,19021165,19033585
RTX,110597185,212357646,126852835,165753942,100519406,87674793,75707212,112697723,81308415,103809638,83644108,89488262,107046685,120968055,90898736,89789656,95275642,119810294,102357457,161941563,133340528,122371553,107095917,99973527
RVTY,7404589,14215592,14783175,14922372,17897452,19847332,13359473,18226685,18381345,17503516,14595780,20967576,16089850,16069278,17733148,13058997,13925675,19935189,14262212,15966122,16548054,23679222,26068676,17908116
SBAC,10882409,14818398,18609573,23157802,18249438,18393580,10983112,20620920,16909638,14048262,12421267,16155479,19126793,11358422,11702392,9896769,16250287,14668279,13497877,16086341,12833759,18183329,12270793,10684326
SBUX,72445119,113133545,127095831,131344332,151111110,157237331,96603139,132246886,123055082,128337103,130723086,162110765,158238943,203544072,129831852,118100865,181508893,291689299,194584347,249626961,161927190,218172928,136730749,161032052
SCHW,147766871,180881069,185333335,239397152,266823318,349902966,471824078,1028072615,128464237,204057290,131668283,145951573,191799358,145713968,166148013,133727758,191332752,169980982,202218451,179558114,150876979,197926240,116209137,103326670
SEDG,27047878,34623752,46050571,22204206,24220592,24772828,18392208,26252864,25643120,18874324,18462652,26425604,25948142,19731085,27158157,18120927,17568883,18757671,17604743,30360048,18491290,20342202,25754011,14278572
SEE,22032533,35276071,54209074,30456119,30809739,29992486,19340346,24720208,25320975,19932151,17981296,29436683,22282808,22513258,24637874,15933439,20722103,18542548,12488459,23137113,20383288,18942683,17035736,19656874
SHW,16662476,25184246,30283651,31155355,28428333,30255534,27369220,33685050,31328138,34907969,24465104,35060120,33494685,30319398,34589561,35556453,36277828,40324244,36665115,36144628,27403275,39946671,22881766,23972631
SJM,16197274,32968198,19735250,15433043,19806790,22008260,13347510,22694144,19926015,16960670,14738089,18663846,15364159,16457359,19020288,14496354,22240545,23336874,13505409,22079651,14683349,16171967,15851457,16853088
SLB,93219930,167352577,167910521,239438945,195321391,224966239,172684871,241434296,164300821,198195688,211166298,283752313,354114977,246125489,242641297,247152421,344193494,273842137,244638666,469593058,288611463,338022261,201979106,250620592
SNA,3115798,4610294,4361823,5693840,5784745,6529336,6541305,6969808,6376544,5446348,6043896,5461926,6905149,6743039,5682290,5836538,6585842,6965861,9497703,9540658,7366134,5815470,7040476,8006478
SNPS,10116758,15982117,16204312,17736100,23343500,25235000,12059917,19060336,17511027,12647881,20159635,17569153,24616232,24638729,24654064,16338181,19355133,23419725,19249119,23915428,18368875,18682957,19417254,12161030
SO,63888450,82795167,71455081,80105448,92368131,91998399,68914251,120865612,78204828,74655529,105221907,94322359,96023063,82450184,82909698,87324129,105981752,112439366,115552813,126455479,132940722,111604821,106252436,86316942
SPG,18268729,35034254,29531815,26862136,35143108,31094816,22964430,44619901,27684709,32162580,34499287,37794572,42526059,47418173,37716176,33023695,52011063,50701697,36907864,51540947,43987410,41583853,49997645,47844625
SPGI,11453765,22935055,23474658,27951190,24791877,23721622,21274287,34878142,24825358,28679690,34688530,39141789,38397534,40420648,36497744,35759198,58708855,68282875,35548153,70650586,45115852,32298683,25648808,29160641
SRE,39784805,49656600,34906795,20170275,22828970,29987329,21821945,36350347,24531209,23443090,23441306,25900420,30451208,29096560,24985705,29878851,36171693,32352015,30717560,47945617,28007837,38160090,33071407,35208878
STE,4795197,7141002,7537530,8076369,9562671,10883134,6701477,12137319,13197971,8389510,11569582,13146796,11489102,17366905,11140944,8401066,11643595,10393863,8391881,11319146,10080529,9464743,8713971,10317857
STLD,14144712,29150852,27898704,24357684,36566214,35223179,33853407,51496387,29827333,35635439,79384671,30664911,38958605,38466875,35625069,36105061,46527402,50120004,41672346,61593923,41296288,52380837,37328440,35890344
STT,31549967,41986896,48668715,68091904,52776553,52318830,63227852,71783108,50932175,65388395,57609384,55644632,53274102,44724596,29086702,52181845,63914041,58356765,58824660,48831744,39941061,62615647,49305352,35676396
STX,33478811,71394972,48431514,47084004,46628361,46815613,50278945,55716919,39485730,63916838,49512665,47748734,74127377,49591128,39165472,47017651,38404125,41118399,37981223,46646064,34903713,54218315,41191885,56461582
STZ,19226408,15377063,18715424,22672625,23323371,27167521,21576798,24352601,20851583,42793189,22542735,20605507,22867945,20200064,22254611,18204653,22502311,25365409,19758094,17176579,21419900,23729813,21024556,22777366
SWK,20629296,26413369,29374130,32708087,36097246,36048352,27206615,42878352,37386534,38637900,35897287,37415393,49285814,34198137,43837984,37467242,42573788,39657362,46225310,61497774,37302004,23576083,32812921,27042038
SWKS,17352112,34098714,35871259,30985119,33030001,52533641,30972290,37287565,43122099,35362919,48627629,43226626,45288273,41203066,41597902,33992499,45372451,56070755,38064632,44348578,41968977,38331246,42309401,45064052
SYF,50904436,74501505,69509287,87216577,111982999,159488138,101119764,142130474,90103122,129972451,108334340,94302106,139948847,99147120,88873596,127875250,149648345,150660390,127691202,189161191,122054897,127601799,118064501,95857579
SYK,21630404,27783429,27630307,25599597,27107410,30363173,22612275,29045502,27033513,27220927,26818542,33215605,30599742,31047152,25610340,36688043,27672355,28999654,33280334,33201989,27765731,31874078,28831351,27251715
SYY,34237496,49562955,55921163,48428364,50464858,61219365,41151330,51499127,44018900,52026544,44413104,53338831,58473877,43935580,48129506,47900213,43552721,56683129,47201990,59778653,51990325,52387323,62045213,51495742
T,469606577,700377502,814176483,1286036329,804615850,858593329,777459519,660095203,563089835,777779572,824026734,803121901,1188438554,958047375,769611142,743929199,839006489,1005004129,1264625068,911160743,981711557,1379972110,1385300124,964582961
TAP,23360902,27410114,40348333,41850917,47529383,59825060,36081856,39878361,32401012,32156885,23196256,26738793,22234540,26459442,34794375,31384170,29806066,36935403,26617818,37278430,33067259,35572912,36612697,30444970
TDG,3373732,4345660,5643529,4301809,5160579,6906957,3939630,6701770,7943582,6619024,5709521,6031324,5309820,5410808,6054621,5067686,7102667,9369473,5193128,8849980,5842337,5690932,5751918,8630175
TDY,2865337,6130993,6342708,5785862,5674119,6368707,3787793,4127082,3140925,4084763,3727406,5790834,6607870,5074217,4549563,5083009,6113643,8373917,5687670,6645248,3874171,4875896,4432329,4547430
TECH,10396984,16916333,18069193,16346128,20909380,22466407,25385443,19465587,20858568,20618915,16142424,9291828,6796916,5517295,4507858,3889232,5500287,5960347,4696397,4269197,6106873,6346915,3707310,4143188
TEL,17395531,26863585,35847829,27515546,31112021,30397852,27543950,39307537,35151693,39119245,30488954,41783469,29467726,27953868,27123834,30874089,32803897,34147531,31355742,54219864,28389842,37644371,25694790,34033186
TER,16531884,31080867,31837355,36533153,37022553,39452629,28491734,37423433,30482788,33663840,31817201,33080284,42358122,38078898,37033229,35116342,40399722,34886747,35791413,40558040,34318805,54748206,32508465,27529794
TFC,136978290,203122621,232996412,208988267,241402494,340378933,258145970,507576196,101483143,145713538,181429392,131950193,159101859,131958520,94838707,110475960,145249512,181818177,157745964,162537592,113345373,140879518,104318100,89279140
TFX,3412712,6296179,6468701,5082790,6924901,6445766,4724066,8686117,6248009,6507600,8839600,7830562,9540000,8223536,8411427,10281551,6964362,8766394,7021968,7472775,5734729,7544600,8310429,9152129
TGT,66262925,81700437,134192583,83514533,155888599,115165830,51078663,74552907,62801037,66228328,83372746,142598604,66998689,76355011,98292020,66666282,142810539,180691805,73856720,95874598,78115176,85040669,87400863,82454756
TJX,54769815,101016155,124881773,78328076,103942343,115191510,77036792,112619984,112693040,107034890,103760151,132965617,104675042,102063436,126515652,115225313,122385541,198119794,131726570,194353552,131426092,133350164,135124093,163227703
TMO,18722368,31690582,24805860,35158964,36751580,35106383,26484535,27145720,23800807,37400225,26882264,32915278,37462509,26104271,22123101,28123659,24300800,32453235,31928543,32722625,31216571,39315856,27350472,28353395
TMUS,50279566,110158531,87225769,98188597,172997089,136086238,99737001,125814439,96988247,108150459,105986408,109690008,121197790,107177062,76756177,91286552,95609644,97577263,103872614,116613607,109597639,127776510,104139929,106683850
TPR,45803834,72115461,123228143,46092277,54142902,88033348,53841512,70192571,72133987,66697278,69914750,81105652,69725469,84100469,76788749,61822603,81458395,112539458,72033137,115434798,71106774,59995339,73973566,87814856
TRGP,22702421,30423479,37129143,25698046,36436160,36888330,26219921,42288474,31915245,26375053,30150083,34181221,88467069,38537852,29688000,32102613,52328910,58791364,29428299,43335678,30255239,31897755,29570887,28389853
TRMB,17862501,26103044,34922209,16218742,24024539,25675094,20532697,31599568,26342133,21661837,28458634,29572781,26242211,23115304,20086452,18196283,25308681,28648000,17797739,30279629,35994406,31758279,24643277,24463218
TROW,19217642,24980368,29724700,29971125,29700125,29461748,20824810,48612910,30887116,33157978,38843829,44040923,38405603,41266882,28393886,31001070,37962783,38960320,32824228,38256093,39935058,37619510,23273879,18509699
TRV,17309071,23322304,25320239,28763473,25356128,24051404,26616010,40265043,25467272,29840701,23245984,30085150,30031885,28677169,24721816,24607354,24339353,28149207,27320889,33329852,29590682,33553187,30114226,30308676
TSCO,14957590,20996652,25333306,28767357,29128322,26185704,21158979,21995043,18102325,24699767,19200249,25699545,28941623,25279443,22672010,25456265,22590003,29473383,25131632,23667344,19170942,19293104,13481564,14240399
TSLA,1441971374,2440633653,2503253508,2394275082,3443091887,2681250964,2503574179,3312555115,3625947459,3897499392,2944247785,1885408367,1735577735,1298711227,734431591,581783311,670825779,649232242,503896960,575182495,463455422,638395647,510209746,646639435
TSN,30838523,55229177,68483645,58937457,64163977,119572354,45422946,72391153,76498523,49457761,58728344,73008558,54248825,43924451,47096397,33394181,36863901,51228036,36692541,72693602,57260186,43026465,43774289,38494222
TT,15331944,22006911,21349162,19952344,25685956,33455302,38768106,38175785,26194823,24845987,22253093,30555286,26485115,29262701,31520968,29323579,26134627,31767086,28467993,34685393,35083857,35835136,23473563,28239605
TTWO,15716216,21299438,32377986,23589323,32409763,48529331,27063705,36150788,42191926,31569698,40630952,68612101,31771922,37726058,52681667,32212173,49019180,96870789,37809730,41948031,39906319,65735648,21295814,30680507
TXN,55596492,82182483,108655756,114498083,103699829,115449277,87479767,117719861,98459494,115543287,99120990,118497177,144900079,124511040,107093727,116328647,121648479,129111327,119893599,125813070,135192257,135228755,101021475,93691380
TXT,16434804,31981543,25339797,24986353,23516654,28081306,28448683,33943026,25730398,28882788,32208799,23386332,29671433,28930038,20389491,19230810,26269471,29011621,25352606,27581437,25883620,27610209,24308112,23345905
TYL,2471935,4476217,3773042,4261652,5923007,5353584,4663469,6283325,6769096,4918164,5444460,8129179,5911042,3757412,4184051,4419044,5224258,8063723,4449847,4245548,4414081,4020605,3533196,3511391
UAL,128325748,115943287,106185800,146319333,132682563,142619061,162932683,189288552,114143949,231182169,163059591,128375052,237777590,210573990,175274910,234989519,255386972,281781642,293855426,436685286,241580134,245408282,334714270,253137128
UDR,24875982,42319220,49363737,38261174,47051506,45765157,46059169,58940363,49965188,48875570,46741723,48385974,54053342,55255076,39182512,37873275,50528867,39578716,33090599,44791179,35815633,26604017,42747134,34345565
UHS,7034058,10516892,14208637,14395611,14536450,14330332,12623349,16827978,11186631,12183423,15784499,15398604,17385228,14985349,13833926,16485234,22973053,14045606,17199944,14026063,13060123,14393775,14042251,15296644
ULTA,10993178,13662775,20801496,13302915,21654220,28352946,9820632,16914706,9208670,10251772,15463273,13654402,16414737,18158142,22892033,13826664,17828595,21834907,12554394,17497647,12517503,14217574,19529544,12031005
UNH,40139025,60030414,52519924,89701038,92431339,53525087,66256067,72716281,69807542,81009853,53394257,77569978,59745267,54731954,46439244,58397128,84916222,67952080,61044463,73507995,58396877,80582632,64879882,61039911
UNP,28118725,49916638,51628819,64117246,56431991,46351440,52839249,92255816,74392456,56653631,53711645,77612298,69111067,66519123,48447467,48646569,59136061,63479149,79775839,96704955,58716980,67538743,51125865,50821914
UPS,35259031,74539840,72991715,67510294,83406242,66895278,67099454,86005217,51956293,55364422,71807871,60030067,68311739,73657344,50007104,57131484,70718906,80779280,76781791,64991608,77684518,53009444,51433497,51767247
URI,9749795,11735043,15945126,14885894,20342951,19528341,20762876,25448640,13214389,15121699,12974909,15074077,14913988,15409548,14329247,15707496,16670164,18848842,15602448,15297086,12402303,17801519,14401216,12059213
USB,173401585,259215358,235651989,278113062,314439107,416406070,325050237,506212360,102277399,195357934,216278475,196377230,239851773,186892184,126191451,119713962,168148169,153333445,161032018,196258190,135104327,168616974,125239421,88728876
V,73220608,114067011,101039844,113728159,155907795,127679040,118739456,167774878,94455254,127619342,136792052,157870621,160731037,142695269,130178837,118596952,128123527,171858850,151474586,188732371,171668723,224640154,189072557,303787625
VFC,113722608,158580806,149596992,98387047,143908046,165694956,105369680,180350894,255007494,104239216,163844092,114062136,170331514,91853952,56750118,72830604,69459977,85795562,54335986,81908498,61822909,72015493,58319911,45155301
VICI,75072448,97145981,88771740,110902504,107336411,108738127,84903376,170831234,99176148,132034988,122520410,137340480,113022599,131814720,138263794,137256772,564744619,252210536,238758104,204915287,154232199,115679171,121849919,117574567
VLO,47706037,86167536,81383089,68718698,87599296,100200553,89117536,115484517,69582928,74803503,85607974,80419119,83247324,86169642,86534332,81708184,156489474,114965677,88576176,115636636,81108100,82579894,73183429,86609425
VLTO,,,,,,,,,,,,,,,,,,,,,,,,
VMC,9973179,16381930,16953346,16496893,18006587,18272527,13205589,19350118,17097018,12748162,12756253,16498885,14160340,16813834,15173706,12573102,17021237,18422250,13705252,18517282,17102710,19155856,14803040,17684534
VRSK,12484149,14832264,20081501,22078775,28293828,24307096,14395077,30494652,20921791,15727988,16919226,24354635,16821078,14602839,18597797,12980046,18983501,25873379,19585658,34751073,23293561,23093209,21392521,15934662
VRSN,5830587,10019403,8622389,9704171,9886282,10022268,7499325,14049116,12158365,10869535,18803443,13593238,14769134,15739008,11639396,12041260,15448123,21745859,12550600,15109847,11655483,12608140,14500856,13932760
VRTX,15453864,18037650,19996149,23137435,27287358,29684186,19832129,25697445,24508561,29204078,26274093,32628343,31802439,29418395,29780734,29242147,36170718,39651614,34436178,32972797,33464901,38637619,44809774,42152282
VTR,31130928,41630924,59114542,33874063,54053774,51751352,42854353,57222193,37950546,38503545,45643658,53578542,47969234,39941555,43811803,29541022,38170318,48897775,41348799,62045264,45937937,50456763,49488496,55315089
VTRS,132012604,185905068,180945378,161884716,206123275,230834751,161401691,223245002,168065843,191603987,159212811,235691463,186963252,220423348,269214396,235850573,198755380,299753289,219903776,411904305,225983958,194665549,223479229,236534290
VZ,289620484,424593082,468373374,690288987,444549706,413795867,364286178,479118561,307125873,481294164,561037935,425412277,585140196,474806265,416503904,411341416,412243573,476689095,551553318,625190914,391598753,500127443,525929646,396177889
WAB,9846584,14622808,14356758,20136677,23565046,23462513,15721913,21634263,20324677,17875991,17268762,18194022,17868473,18028069,17652460,19040010,18606905,19652363,20392692,31306790,24202937,20229167,15584004,19540592
WAT,4689342,8884910,11769762,11091214,12377110,14982662,7467457,9030474,7119764,6895359,6394154,7331657,7892056,7972685,7881594,6792132,8557145,9720487,8105873,8341264,7155387,8386044,8209260,7551448
WBA,190258170,309970112,176682122,174198769,237989247,163325341,115400409,179214948,110376371,147716745,111970147,141332437,190028130,156053897,150087918,121551423,138088295,158871965,154101958,161885253,121257008,143481339,124511065,130967096
WBD,235256570,468682810,360244538,346873813,582639161,453646286,346915671,357424638,379841744,517576569,726404784,590693154,439530818,487231353,679751166,362538290,484972535,416674672,590256438,168191125,181728654,228606681,136729170,142966971
WDC,41268274,71541355,68646488,71498175,71467236,91915376,79757202,89063406,75640793,114163383,108139911,82323333,121749274,105245404,69117950,61780049,81838890,99510730,84705921,72133488,72185297,104658431,76303086,85759016
WEC,27534982,31737316,28513095,23361554,31973703,32517256,20891906,37547113,23194755,24186736,32352680,31616467,34947864,28645994,23716937,23978895,32324612,35225192,26122553,37776258,34602446,26002564,28496935,24338279
WELL,38251091,47122451,41161563,34846868,62449693,53723252,35822101,62320511,40670337,40834226,65936672,65350541,60880849,56201171,55184035,36619585,54367995,57015308,38961807,49596686,49508263,50501584,48165876,44259974
WFC,210282694,333560861,284191932,340846601,363205157,537678230,449531765,730441628,314578138,398335361,414605391,348906479,383064909,354201803,308688086,377928003,503171527,548091996,519241165,751147210,569117477,741301199,518882763,496733782
WHR,8315132,9823462,14287855,17018574,13961180,14606006,17252957,18787822,14629377,13628360,13684996,14640680,21066279,15659642,16607871,19077007,21548867,22219642,27727147,27641444,14067735,16855568,12404812,11042325
WM,17896891,28375838,28493214,31272464,29169065,29779231,33894906,45673612,36162143,33028660,31765919,36576449,38422796,40497497,32972537,27604069,33488934,42232197,35764408,43484936,41656434,45450053,34866208,32435026
WMB,81401052,119009534,130552801,135180387,184242720,150024681,106884105,175330931,139420265,137221931,131423933,132035542,144321431,174296847,150019536,142213996,211992284,185303277,154941739,219990518,175681058,218262750,176332072,143080158
WMT,69692684,110414265,130561477,90731584,130117580,134859408,100262054,174886446,122852846,108018377,127378355,151667100,116898368,138652720,208094056,157646467,170929925,272075714,142211450,185368469,162575143,164148268,238679891,177796882
WRB,13423174,20604055,20533826,28131780,28054608,38844150,39525283,41216535,26858607,25131971,23847114,28026196,30182168,23776406,23864802,27835339,28132921,35831055,35827069,23780070,17976067,16799058,13226829,13277242
WRK,34994273,96107474,51126918,46087031,57733281,59910156,35258329,59339404,54547991,33017625,34872888,46596723,42763343,47173734,36052864,27509089,47541924,60473120,38364152,67325380,47729992,45773480,44349230,39913719
WST,3880432,5754136,8166733,7154910,8211622,8880443,8289215,11368821,14097387,11662370,12142821,17947646,17362674,9142308,7230512,8880556,8807964,10206168,8787089,8259479,7966293,11146792,7555833,8912822
WTW,8041396,11831877,16823082,14003514,12402983,9389507,10626050,14590431,9821813,9319423,10688847,12901330,13113471,12908292,12069748,11747504,17822046,15579424,16584937,21913106,23969666,23193091,30790509,23084628
WY,47608871,70554278,65871750,67424765,99610691,95023969,67435314,95949170,78883783,95881306,70816834,66586378,95917697,99447807,63937346,89861672,103033770,102493509,77288098,114645213,86569208,76539854,73636112,76526101
WYNN,22099445,37703868,48906550,35402175,44428259,61316994,40892079,55863299,49747618,54597138,48917834,77626032,104952459,81037699,46198572,54429496,75965373,73868685,51392776,85377885,61078694,68323505,74977385,82767479
XEL,52397398,101553830,92611126,74891409,89686609,56888790,45783968,80057471,48086478,55316592,51619338,74180858,84562334,63154654,49736253,58777101,72121889,73490183,62518168,69590902,74522048,72451214,66903955,66047648
XOM,310092380,320616649,315952866,350396222,322630471,331787410,292949932,412555211,311248451,329847947,376509708,368054915,431633161,410595217,424504673,427920540,660321520,659735850,505298620,851509473,628495456,605096462,433205760,415515027
XRAY,35112591,33672725,29825738,29873060,36824816,40777780,34025344,49943341,38906990,42336866,38353276,59875752,43004779,54425957,46060478,29465846,49080491,56423232,50466844,62698582,37696079,27768790,42735755,46395073
XYL,16035338,36026462,31546303,22547815,37393795,76457431,25388197,35650634,30048664,39881410,15818370,20187204,18599177,24359553,19381854,17585485,22213879,26172388,25045967,33803694,32002373,26452200,23266156,16565921
YUM,22086326,29981426,33660341,27379540,41794717,40813364,26643015,30609789,36799565,28523780,36015173,42584102,36748793,35680528,38997908,27363881,28286716,37577057,40483737,46005278,42847366,39117428,29384756,24836573
ZBH,21818965,34510363,42323686,22625290,29952415,36815215,22548963,26499265,28757323,33666721,27414917,25819264,22287695,24450139,19380622,23503723,28429538,28155229,27706884,44114022,40192464,36756038,41828488,38360922
ZBRA,5516059,8607348,13117640,6633666,7855864,9163304,4153951,6193276,8082118,8256770,8457552,13047085,8033157,8265563,7760428,7021492,10262531,12459775,7489035,9394063,10906211,8578516,6205493,5450798
ZION,40875310,57348303,54855442,94585869,89819375,185273001,100394180,170058260,23977200,32306266,27665895,29393283,35928914,26067462,23218622,27935715,31124692,30219688,33239804,40535403,29118647,32919427,27485135,25290674
ZTS,18926461,31009784,40337170,39788372,42693509,50166611,26868835,45016313,41340953,48325134,44243242,62047515,39664930,40872989,33894166,32507126,39574144,55024359,42408081,48794107,49059136,60483856,30438159,33454725
